"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL","Update People Search (Find people Table) - 2026-02-13T07:37:40.083Z"
,"Maasstad Ziekenhuis","Het Maasstad Ziekenhuis is een groot algemeen ziekenhuis - met 600 bedden - in Rotterdam-Zuid. Jaarlijks bezoeken 500.000 patiënten de poliklinieken. Het ziekenhuis wil de kwaliteit van leven van patiënten verbeteren. En doet dit vakkundig en zorgzaam. Werkend vanuit de waarden: betrouwbaar, deskundig, verbindend, ambitieus en gastgericht.
 
Het ziekenhuis biedt een breed pakket aan medische zorg, met vrijwel elk basisspecialisme en een aantal topklinische en bijzondere functies voor complexe zorg. Het ziekenhuis heeft daarom een belangrijke acute zorg functie in de regio. Dit betekent dat het ziekenhuis met moderne apparaten werkt en patiënten behandelt met complexe aandoeningen. Zo is er onder andere een van de drie brandwondencentra in Nederland gevestigd, een dialysecentrum, een HIV/AIDS-behandelcentrum, een oncologisch centrum, een robot expertisecentrum, een vaatcentrum, een centrum bariatrie (voor patiënten met ernstig overgewicht) en een hartcentrum. Verder beschikt het ziekenhuis over een Level III Intensive Care en is het een van de weinige algemene ziekenhuizen die patiënten perinatologische zorg (medische zorg voor moeder en kind in de periode voor en direct na de geboorte) en IVF-behandelingen kan bieden.
 
Het ziekenhuis is ambitieus en investeert in deskundigheid. In juni 2015 kreeg het Maasstad Ziekenhuis het internationale JCI-keurmerk wat betekent dat het ziekenhuis voldoet aan hoge eisen op het gebied van kwaliteit en veiligheid van zorg. Daarnaast kreeg het ziekenhuis medio 2015 officieel de STZ-status wat betekent dat we topklinisch opleidingsziekenhuis zijn.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Rotterdam, Zuid-Holland","Netherlands","maasstadziekenhuis.nl","https://www.linkedin.com/company/maasstadziekenhuis",
,"Schouten & Nelissen","Sterker worden doe je bij Schouten & Nelissen

Leren kun je overal. Sterker word je bij ons. Schouten & Nelissen helpt mensen, teams en organisaties om te groeien met impactvolle opleidingen, coaching en leertrajecten. 

We geloven in leren dat werkt – in de praktijk én op lange termijn. Daarom zijn onze programma’s altijd actueel, bewezen effectief en afgestemd op jouw situatie. Of je nu werkt aan zelfvertrouwen, leiderschap, communicatie of organisatieontwikkeling: bij ons leer je met hoofd, hart én handen.

 Trainingen voor professionals die persoonlijk willen groeien
 Incompany trajecten voor organisaties die impact willen maken
 Coaching en maatwerk op strategisch niveau

We combineren wetenschap met praktijk. Inzichten met actie. En data met menselijke aandacht. Want sterker worden, dat doe je niet alleen – dat doe je samen.

Ontdek hoe leren ook jouw volgende stap kan zijn.
 www.sn.nl","Education","501-1,000 employees","Educational","Zaltbommel, Gelderland","Netherlands","sn.nl","https://www.linkedin.com/company/schouten-en-nelissen",
,"SUAS - A Schouten & Nelissen Company","Hoe blijf je sterk en in beweging? En relevant? Met power skills: een unieke combinatie van vakinhoudelijke kennis en vaardigheden die zorgen voor professionele ontwikkeling en persoonlijke groei. Daarvoor bieden wij – SUAS – de beste trainingen, opleidingen, bachelors en masters voor individuen, teams en organisaties. Wij geloven vurig dat je met power skills meer impact hebt. In je kracht komt én blijft. Vandaag én naar de toekomst toe.","Education Management","501-1,000 employees","Privately Held","Zaltbommel, Gelderland","Netherlands","suas.nl","https://www.linkedin.com/company/suasopleidingen",
,"Grafisch Lyceum Rotterdam","Het Grafisch Lyceum Rotterdam is dé vakinstelling in Nederland als het gaat om innovatief onderwijs op het gebied van media, design en technologie. Het GLR wordt gedreven door een voortdurende ambitie om kwalitatief en innovatief beroepsonderwijs te verzorgen voor studenten, bedrijven en zelfstandige professionals in de creative industry. Door de jaren heen is de school uitgegroeid tot het grootste en meest innovatieve media-instituut in de Benelux.","Education","201-500 employees","Educational","Rotterdam, Zuid-Holland","Netherlands","glr.nl","https://www.linkedin.com/company/grafischlyceumrotterdam",
,"ROC Nijmegen","ROC Nijmegen is een Regionaal Opleidingen Centrum. Het biedt studenten, zowel jongeren als volwassenen, opleidingen aan in het middelbare beroepsonderwijs en in de volwasseneneducatie. Daarnaast verzorgt het contractonderwijs voor bedrijven en instellingen. Aan ROC Nijmegen studeren ongeveer 9.500 studenten. Er werken ca. 950 medewerkers.","Education Administration Programs","501-1,000 employees","Educational","Nijmegen, Gelderland","Netherlands","roc-nijmegen.nl","https://www.linkedin.com/company/roc-nijmegen",
,"Meander Medisch Centrum","Meander Medisch Centrum is het topklinische ziekenhuis in Amersfoort. We bieden basiszorg aan ruim 320.000 inwoners in de regio. Daarnaast beschikken we over hoogwaardige technologische faciliteiten met een bovenregionale functie. We zijn expertisecentrum voor onder meer robotchirurgie, radionucleïde therapie en laryngologie. Tevreden patiënten staan bij ons voorop; we meten voortdurend de waardering door patiënten en passen onze zorg daarop aan. Landelijke keurmerken, waaronder NIAZ, maken de kwaliteit van onze zorg inzichtelijk. We zijn opleidingsziekenhuis voor bijna alle medische specialismen en verrichten veel toegepast wetenschappelijk onderzoek. Door nauwe samenwerking met onder meer huisartsen, verpleeg- en verzorgingstehuizen en zorgverzekeraars bereiken we een goede afstemming van de zorg in de regio. Nevenlocaties in Amersfoort, Baarn, Barneveld, Leusden en Nijkerk.

Website: www.meandermc.nl  en volg ons op Twitter @MeanderMC Facebook /meandermc en Instagram @meander_mc.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Amersfoort, Utrecht","Netherlands","meandermc.nl","https://www.linkedin.com/company/meander-medisch-centrum",
,"Landstede MBO","Landstede Groep
Een waarde(n)volle basis

Landstede Groep biedt onderwijs voor jong en oud, en wil actief een brug slaan tussen onderwijs, de omgeving en de samenleving, met waarde(n)vol leren, leven en werken. 
Daarbij vormen vijf krachtige waarden de basis voor het denken en handelen. 
De vier betekenisvolle profielkenmerken zijn nauw verbonden met de waarden en geven deze als het ware een gezicht.","Education Administration Programs","1,001-5,000 employees","Educational","Zwolle, Harderwijk, Raalte, Lelystad, Dronten, MBO","Netherlands","landstedembo.nl","https://www.linkedin.com/company/landstedembo",
,"HagaZiekenhuis","Zorgzaamheid, innovatie en samenwerking

Het HagaZiekenhuis is hét toonaangevende topklinisch opleidingsziekenhuis van de regio Haaglanden met 23 medisch specialistische opleidingen, waarvan 14 poortspecialismen. Het HagaZiekenhuis biedt uitstekende basiszorg en onderscheidende topklinische functies zoals het Hart- en Vaatcentrum en de geneeskunde bij kinderen in het Juliana Kinderziekenhuis. Bovendien huisvest het ziekenhuis één van de drukst bezochte SEH’s van Nederland. Het HagaZiekenhuis wordt ingrijpend vernieuwd. Het HagaZiekenhuis stimuleert wetenschappelijk onderzoek en bericht daarover in het eigen wetenschapsmagazine HagaScoop. Kortom een ideale setting voor ambitieuze professionals. Het HagaZiekenhuis is gevestigd aan de Leyweg en Sportlaan in Den Haag. Het HagaZiekenhuis is onderdeel van de Reinier Haga Groep. Het ziekenhuis is lid van de Vereniging Samenwerkende Topklinische opleidingsZiekenhuizen (STZ).","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Den Haag, Zuid Holland","Netherlands","hagaziekenhuis.nl","https://www.linkedin.com/company/hagaziekenhuis",
,"Rijn IJssel","Rijn IJssel is een school voor middelbaar beroepsonderwijs en educatie in de regio Arnhem. We bieden jongeren en volwassenen de kans zich te ontwikkelen, een vak te leren en een diploma of certificaat te behalen. De meeste studenten komen uit (de omgeving van) Arnhem. Maar ook studenten van verder weg zijn van harte welkom.

Rijn IJssel biedt studenten een degelijke beroepsopleiding of educatietraject. Wie een diploma van Rijn IJssel heeft gehaald, is klaar voor de toekomst. De student heeft een vak geleerd. Niet alleen in de schoolbanken, maar ook in de praktijk. Ruime praktijkervaring is immers cruciaal voor een beroepsopleiding. Rijn IJssel werkt nauw samen met honderden werkgevers in de regio. Samen met deze leerbedrijven zorgen de circa 1.600 medewerkers (1.050 fte) van Rijn IJssel ervoor dat onze 13.500 studenten kennismaken met de laatste ontwikkelingen in het beroep. Wie een diploma van Rijn IJssel heeft, is klaar om op de arbeidsmarkt aan de slag te gaan. Wie nog verder wil leren, bijvoorbeeld in het hbo, kan doorstromen naar een vervolgopleiding.

Om studenten een goede opleiding te kunnen bieden hanteert Rijn IJssel vier kernwaarden: betrouwbaar, betrokken, inspirerend en zelfbewust. Deze waarden gelden voor iedereen die betrokken is bij Rijn IJssel: studenten, medewerkers en stagebedrijven.","Education","1,001-5,000 employees","Educational","Arnhem, Gelderland","Netherlands","werkenbijrijnijssel.nl","https://www.linkedin.com/company/rijn-ijssel",
,"STC","STC Group is a worldwide operating educational and research institution for the shipping, logistics, transport and process industries. STC Group furthermore offers business courses and training for professionals.

STC Group participates in international activities and has offices in the Netherlands and abroad. The organization’s headquarter are located in mainport Rotterdam.","Higher Education","501-1,000 employees","Educational","Rotterdam, Zuid-Holland","Netherlands","stc.nl","https://www.linkedin.com/company/stc-opleiding",
,"Gelre ziekenhuizen","Gelre ziekenhuizen is met 3.500 medewerkers, 220 medisch specialisten, 300 vrijwilligers en een verzorgingsgebied van ruim 280.000 inwoners één van de grotere ziekenhuizen in Nederland. In samenhang met de eerste en derdelijnsgezondheidszorg vormen wij een transmuraal zorgnetwerk in de regio Apeldoorn - Zutphen, waar onze twee ziekenhuizen, buitenpoliklinieken in Lochem, Epe en Dieren en een Diagnostisch Centrum in Apeldoorn zich bevinden. 

Onze missie
Wij streven voortdurend naar verbetering en innovatie, onder meer door opleiding en onderzoek een prominente plaats te geven. Wij willen dat bovendien doen op een manier waarbij mensen zodanig tegemoet worden getreden, dat zij ook anderen zullen aanbevelen om van onze zorg gebruik te maken. 

Opleiden en Onderzoek
Gelre ziekenhuizen is een topklinisch ziekenhuis. Wij werken nauw samen met het UMC Utrecht op het gebied van onderwijs, zowel voor de basisopleiding als voor de medische vervolgopleidingen. Gelre ziekenhuizen heeft erkenningen voor achttien medische vervolgopleidingen. Bovendien zijn wij het teaching hospital waar co-assistenten in hun derde jaar alle co-schappen lopen in het kader van hun SUMMA-opleiding (Selective Utrecht Medical MAster). Verder beschikken wij over erkenningen voor verpleegkundige (vervolg)opleidingen en medisch ondersteunende beroepsopleidingen.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Apeldoorn, Gelderland","Netherlands","gelreziekenhuizen.nl","https://www.linkedin.com/company/gelre-ziekenhuizen",
,"mboRijnland","mboRijnland is een instelling voor middelbaar beroepsonderwijs met vestigingen in 6 steden: Leiden, Gouda, Alphen aan den Rijn, Zoetermeer, Woerden en Leidschendam-Voorburg. Ruim 1700 mensen werken iedere dag aan het onderwijs, waarin het belang van de student voorop staat. Wij bundelen onze expertise en bevlogenheid; een combinatie die ons onderwijs sterk maakt. 

Méér dan mbo
Studenten leren bij ons niet alleen een vak. Ze ontwikkelen zich ook persoonlijk en leren hun eigen weg in de samenleving te vinden. Bovendien geven we naast middelbaar beroepsonderwijs ook cursussen en trainingen aan bedrijven en instellingen. En we bieden voortgezet algemeen volwassenenonderwijs (vavo) aan. Daarom is ons motto: méér dan mbo.","Primary and Secondary Education","1,001-5,000 employees","Educational","Leiden, Zuid-Holland","Netherlands","mborijnland.nl","https://www.linkedin.com/company/mborijnland",
